"Rate ID";"User ID";"Obs Session ID";"Start Date";"End Date";Ra;Decl;Teff;F;Lm;Shower;Method;Number
149350;2035;13701;"2010-07-13 21:45:00";"2010-07-13 22:45:00";310.0000;40.0000;1.0000;1.0000;6;PER;C;0
255382;199;23303;"2010-07-13 21:45:00";"2010-07-13 22:45:00";310.0000;40.0000;1.0000;1.0000;6.09;PER;C;1
291265;3177;26409;"2010-07-13 22:10:00";"2010-07-13 23:26:00";300.0000;50.0000;1.2160;1.1800;6.07;PER;P;2
718521;82;64150;"2010-07-13 22:33:00";"2010-07-13 23:36:00";295.0000;25.0000;1.0500;1.0000;6.2;PER;C;2
149355;2035;13701;"2010-07-13 22:45:00";"2010-07-13 23:45:00";310.0000;40.0000;1.0000;1.0000;5.8;PER;C;2
255387;199;23303;"2010-07-13 22:45:00";"2010-07-13 23:45:00";310.0000;40.0000;1.0000;1.0000;6.04;PER;C;2
718981;7154;64209;"2010-07-13 22:57:00";"2010-07-14 00:30:00";280.0000;48.0000;1.5000;1.0000;6.05;PER;P;2
718526;82;64150;"2010-07-13 23:36:00";"2010-07-14 00:39:00";305.0000;25.0000;1.0500;1.0000;6.19;PER;C;4
149361;2035;13701;"2010-07-13 23:45:00";"2010-07-14 00:45:00";340.0000;30.0000;1.0000;1.0000;5.8;PER;C;2
255393;199;23303;"2010-07-13 23:45:00";"2010-07-14 00:45:00";340.0000;30.0000;1.0000;1.0000;6.12;PER;C;1
149367;2035;13702;"2010-07-14 20:40:00";"2010-07-14 21:40:00";290.0000;50.0000;1.0000;1.0000;5.8;PER;C;0
255399;199;23304;"2010-07-14 20:40:00";"2010-07-14 21:40:00";290.0000;50.0000;1.0000;1.0000;5.9;PER;C;1
291270;3177;26410;"2010-07-14 21:00:00";"2010-07-14 22:02:00";300.0000;50.0000;1.0000;1.0000;6;PER;P;1
149372;2035;13702;"2010-07-14 21:40:00";"2010-07-14 22:40:00";310.0000;40.0000;1.0000;1.0000;5.8;PER;C;1
255404;199;23304;"2010-07-14 21:40:00";"2010-07-14 22:40:00";310.0000;40.0000;1.0000;1.0000;6.02;PER;C;1
291275;3177;26410;"2010-07-14 22:02:00";"2010-07-14 23:19:00";300.0000;50.0000;1.2500;1.0000;6.09;PER;P;3
149377;2035;13702;"2010-07-14 22:40:00";"2010-07-14 23:40:00";310.0000;40.0000;1.0000;1.0000;5.9;PER;C;2
255409;199;23304;"2010-07-14 22:40:00";"2010-07-14 23:40:00";310.0000;40.0000;1.0000;1.0000;5.94;PER;C;3
149383;2035;13702;"2010-07-14 23:40:00";"2010-07-15 00:40:00";340.0000;30.0000;1.0000;1.0000;5.6;PER;C;2
255415;199;23304;"2010-07-14 23:40:00";"2010-07-15 00:40:00";340.0000;30.0000;1.0000;1.0000;5.87;PER;C;2
737635;211;64987;"2010-07-15 21:50:00";"2010-07-15 23:20:00";300.0000;25.0000;1.5000;1.0600;6.28;PER;C;2
718531;82;64151;"2010-07-15 22:33:00";"2010-07-15 23:36:00";300.0000;25.0000;1.0500;1.0000;6.21;PER;C;2
718537;82;64151;"2010-07-15 23:36:00";"2010-07-16 00:39:00";315.0000;25.0000;1.0500;1.0000;6.2;PER;C;2
718717;7205;64174;"2010-07-16 20:50:00";"2010-07-16 22:05:00";290.0000;30.0000;1.1000;1.0000;6.05;PER;P;2
291280;3177;26411;"2010-07-16 21:00:00";"2010-07-16 22:19:00";315.0000;50.0000;1.2500;1.2100;5.66;PER;P;3
718506;4651;64148;"2010-07-16 21:10:00";"2010-07-16 21:20:00";330.0000;60.0000;0.1600;1.0500;5.4;PER;P;0
718509;4651;64148;"2010-07-16 21:25:00";"2010-07-16 21:47:00";330.0000;60.0000;0.3700;1.0500;5.4;PER;P;0
737640;211;64988;"2010-07-16 21:50:00";"2010-07-16 22:50:00";285.0000;25.0000;1.0000;1.0000;6.28;PER;C;2
718500;4651;64147;"2010-07-16 22:14:00";"2010-07-16 23:08:00";330.0000;58.0000;0.8800;1.0500;5.7;PER;P;0
737645;211;64988;"2010-07-16 23:05:00";"2010-07-17 00:45:00";300.0000;25.0000;1.6700;0.9901;6.4;PER;C;0
718503;4651;64147;"2010-07-16 23:16:00";"2010-07-16 23:40:00";0.0000;60.0000;0.2000;1.0500;5.3;PER;P;0
913543;8022;75985;"2010-07-17 04:30:00";"2010-07-17 05:35:00";303.0000;18.0000;1.0400;1.0000;6.15;PER;P;0
718513;3368;64149;"2010-07-17 18:00:00";"2010-07-17 19:00:00";303.0000;39.0000;0.9500;1.0000;5.6;PER;P;4
718518;3368;64149;"2010-07-17 19:00:00";"2010-07-17 20:00:00";303.0000;39.0000;0.9800;1.0000;5.6;PER;P;0
737650;211;64989;"2010-07-17 21:50:00";"2010-07-17 22:50:00";285.0000;25.0000;1.0000;1.0000;6.23;PER;C;0
718621;214;64164;"2010-07-17 21:55:00";"2010-07-17 23:00:00";300.0000;30.0000;1.0800;1.0000;6.34;PER;C;1
737655;211;64989;"2010-07-17 22:50:00";"2010-07-17 23:50:00";300.0000;25.0000;1.0000;1.0000;6.4;PER;C;1
718626;214;64164;"2010-07-17 23:00:00";"2010-07-18 00:03:00";315.0000;30.0000;1.0000;1.0000;6.45;PER;C;1
718987;7154;64210;"2010-07-17 23:25:00";"2010-07-18 00:28:00";295.0000;45.0000;1.0000;1.0000;5.5;PER;P;1
718691;7205;64171;"2010-07-17 23:32:00";"2010-07-18 01:20:00";290.0000;30.0000;1.7000;1.0000;6.05;PER;P;1
737660;211;64989;"2010-07-17 23:50:00";"2010-07-18 00:50:00";330.0000;30.0000;1.0000;1.0000;6.4;PER;C;3
718631;214;64164;"2010-07-18 00:00:00";"2010-07-18 01:05:00";330.0000;30.0000;1.0300;1.0000;6.32;PER;C;1
718993;7154;64210;"2010-07-18 00:34:00";"2010-07-18 01:35:00";320.0000;50.0000;1.0000;1.0000;5.95;PER;P;0
737665;211;64989;"2010-07-18 00:50:00";"2010-07-18 01:50:00";345.0000;30.0000;1.0000;1.0000;6.34;PER;C;0
719624;8022;64238;"2010-07-18 05:20:00";"2010-07-18 06:25:00";301.0000;7.0000;0.9900;1.0000;6.58;PER;C;2
719629;8022;64238;"2010-07-18 06:25:00";"2010-07-18 07:45:00";321.0000;6.0000;1.2000;1.0000;6.54;PER;C;4
718681;7205;64170;"2010-07-18 21:37:00";"2010-07-18 22:41:00";280.0000;30.0000;1.0000;1.1300;6.27;PER;P;0
718636;214;64165;"2010-07-18 22:00:00";"2010-07-18 23:01:00";340.0000;30.0000;0.9800;1.0000;6.35;PER;C;1
719009;7154;64212;"2010-07-18 22:25:00";"2010-07-18 23:11:00";285.0000;50.0000;0.6700;1.0000;5.55;PER;P;0
718543;82;64152;"2010-07-18 22:30:00";"2010-07-18 23:36:00";305.0000;25.0000;1.1000;1.0000;6.27;PER;C;4
718686;7205;64170;"2010-07-18 22:41:00";"2010-07-18 23:45:00";290.0000;30.0000;1.0000;1.0000;6.27;PER;P;1
718641;214;64165;"2010-07-18 23:01:00";"2010-07-18 23:35:00";350.0000;30.0000;0.3700;1.0000;6.5;PER;C;0
718579;369;64155;"2010-07-18 23:30:00";"2010-07-19 00:30:00";35.0000;47.0000;1.0000;1.0000;5;PER;P;2
718549;82;64152;"2010-07-18 23:36:00";"2010-07-19 00:45:00";315.0000;25.0000;1.1500;1.0000;6.19;PER;C;2
718646;214;64165;"2010-07-19 00:00:00";"2010-07-19 01:10:00";360.0000;30.0000;1.1700;1.0000;6.36;PER;C;2
737670;211;64990;"2010-07-19 22:30:00";"2010-07-19 23:30:00";315.0000;30.0000;1.0000;1.0000;6.65;PER;C;1
719015;7154;64213;"2010-07-19 22:32:00";"2010-07-19 23:32:00";290.0000;53.0000;1.0000;1.0000;6;PER;P;1
718697;7205;64172;"2010-07-19 22:37:00";"2010-07-19 23:42:00";290.0000;30.0000;1.0000;1.0000;6.28;PER;P;1
718555;82;64153;"2010-07-19 22:40:00";"2010-07-19 23:40:00";305.0000;25.0000;1.0000;1.0000;6.3;PER;C;1
737675;211;64990;"2010-07-19 23:30:00";"2010-07-20 00:30:00";315.0000;30.0000;1.0000;1.0000;6.7;PER;C;2
719021;7154;64213;"2010-07-19 23:32:00";"2010-07-20 00:26:00";310.0000;45.0000;0.9000;1.0000;6;PER;P;0
718561;82;64153;"2010-07-19 23:40:00";"2010-07-20 00:49:00";320.0000;25.0000;1.1500;1.0000;6.24;PER;C;1
718702;7205;64172;"2010-07-19 23:42:00";"2010-07-20 00:46:00";290.0000;30.0000;1.0000;1.0000;6.28;PER;P;3
718581;369;64156;"2010-07-20 00:10:00";"2010-07-20 01:10:00";25.0000;42.0000;1.0000;1.0000;5;PER;P;0
737680;211;64990;"2010-07-20 00:30:00";"2010-07-20 01:30:00";330.0000;25.0000;1.0000;1.0000;6.6;PER;C;2
737685;211;64990;"2010-07-20 01:30:00";"2010-07-20 01:50:00";330.0000;25.0000;0.3300;1.0000;6.4;PER;C;1
718834;3177;64193;"2010-07-20 20:55:00";"2010-07-20 21:57:00";315.0000;50.0000;1.0000;1.0000;5.49;PER;P;6
718599;4651;64160;"2010-07-20 21:10:00";"2010-07-20 21:25:00";320.0000;55.0000;0.2500;1.0500;5.3;PER;P;0
718839;3177;64193;"2010-07-20 21:57:00";"2010-07-20 23:02:00";315.0000;50.0000;1.0000;1.0000;6.09;PER;P;7
718603;4651;64160;"2010-07-20 22:08:00";"2010-07-20 23:11:00";320.0000;55.0000;1.0300;1.0000;5.6;PER;P;0
719027;7154;64214;"2010-07-20 22:25:00";"2010-07-20 23:31:00";290.0000;53.0000;1.1000;1.0000;5.75;PER;P;0
718707;7205;64173;"2010-07-20 22:50:00";"2010-07-20 23:52:00";300.0000;30.0000;1.0000;1.0000;6.4;PER;P;0
718844;3177;64193;"2010-07-20 23:02:00";"2010-07-21 00:19:00";315.0000;50.0000;1.2500;1.0000;6.01;PER;P;4
718567;82;64154;"2010-07-20 23:05:00";"2010-07-21 00:02:00";305.0000;25.0000;0.9500;1.0000;6.18;PER;C;2
718607;4651;64160;"2010-07-20 23:20:00";"2010-07-20 23:45:00";320.0000;55.0000;0.4200;1.0000;5.4;PER;P;0
719033;7154;64214;"2010-07-20 23:31:00";"2010-07-21 00:32:00";310.0000;45.0000;1.0000;1.0000;6.05;PER;P;0
258856;467;23475;"2010-07-20 23:45:00";"2010-07-21 00:45:00";271.0000;62.0000;1.0000;1.0000;4.55;PER;C;0
718712;7205;64173;"2010-07-20 23:52:00";"2010-07-21 00:55:00";300.0000;30.0000;1.0000;1.0000;6.4;PER;P;1
718573;82;64154;"2010-07-21 00:02:00";"2010-07-21 00:56:00";320.0000;25.0000;0.9000;1.0000;6.16;PER;C;5
718583;82;64157;"2010-07-21 23:36:00";"2010-07-22 01:06:00";325.0000;25.0000;1.5000;1.0000;6.13;PER;C;5
718589;5760;64158;"2010-07-22 20:31:00";"2010-07-22 20:45:00";2.0000;29.0000;0.2250;1.4300;5.28;PER;C;0
718592;283;64159;"2010-07-23 10:00:00";"2010-07-23 11:16:00";350.0000;30.0000;1.2500;1.0000;5.5;PER;C;5
718609;283;64161;"2010-07-24 10:09:00";"2010-07-24 11:22:00";350.0000;30.0000;1.2000;1.0000;5.3;PER;C;3
718655;4651;64167;"2010-07-24 21:07:00";"2010-07-24 21:17:00";318.0000;62.0000;0.1700;1.4200;5.2;PER;P;0
718658;4651;64167;"2010-07-24 21:21:00";"2010-07-24 21:31:00";318.0000;62.0000;0.1700;1.4200;5.2;PER;P;0
944163;7726;78191;"2010-07-24 21:30:00";"2010-07-24 22:00:00";330.0000;50.0000;0.5000;1.0000;5.5;PER;C;0
718661;4651;64167;"2010-07-24 21:41:00";"2010-07-24 22:20:00";318.0000;62.0000;0.6500;1.4200;5.3;PER;P;0
718664;4651;64167;"2010-07-24 22:40:00";"2010-07-24 22:52:00";318.0000;62.0000;0.2000;1.4200;5.3;PER;P;0
718667;4651;64167;"2010-07-24 22:57:00";"2010-07-24 23:28:00";318.0000;62.0000;0.5200;1.2500;5.2;PER;P;0
718670;4651;64167;"2010-07-24 23:51:00";"2010-07-25 00:00:00";318.0000;62.0000;0.1500;1.0000;5;PER;P;0
718614;369;64162;"2010-07-25 00:15:00";"2010-07-25 02:15:00";51.0000;49.0000;2.0000;1.9608;4.65;PER;P;4
258858;467;23476;"2010-07-25 20:50:00";"2010-07-25 22:10:00";337.0000;50.0000;1.3300;1.0000;5.3;PER;C;0
258860;467;23476;"2010-07-25 22:25:00";"2010-07-25 22:55:00";337.0000;50.0000;0.5000;1.0000;5.3;PER;C;1
258862;467;23477;"2010-07-29 22:42:00";"2010-07-29 23:48:00";0.0000;30.0000;1.1000;1.0000;4.7;PER;C;3
258865;467;23477;"2010-07-29 23:48:00";"2010-07-30 00:43:00";0.0000;30.0000;0.9100;1.0000;4.7;PER;C;0
258868;467;23477;"2010-07-30 00:55:00";"2010-07-30 01:17:00";0.0000;30.0000;0.3600;1.0000;4.7;PER;C;1
718673;369;64168;"2010-07-30 21:45:00";"2010-07-31 01:45:00";21.0000;60.0000;3.5000;1.0000;4.79;PER;P;5
719039;7154;64215;"2010-07-30 21:53:00";"2010-07-30 23:11:00";225.0000;60.0000;1.0000;1.0000;5.55;PER;P;3
255421;199;23305;"2010-07-31 20:10:00";"2010-07-31 21:10:00";310.0000;40.0000;1.0000;1.0000;6.03;PER;C;3
291300;3177;26413;"2010-07-31 20:25:00";"2010-07-31 21:53:00";314.0000;50.0000;1.4500;1.0000;4.7;PER;P;8
255426;199;23305;"2010-07-31 21:10:00";"2010-07-31 22:10:00";310.0000;40.0000;1.0000;1.0000;5.87;PER;C;6
719045;7154;64216;"2010-07-31 21:19:00";"2010-07-31 22:26:00";225.0000;60.0000;1.0000;1.0000;5.9;PER;P;1
238362;2853;22118;"2010-07-31 21:25:00";"2010-07-31 22:31:00";328.0000;49.0000;1.0000;1.2500;5.3;PER;C;2
718675;467;64169;"2010-07-31 21:52:00";"2010-08-01 00:00:00";0.0000;30.0000;2.1300;1.0000;4.45;PER;C;4
255432;199;23305;"2010-07-31 22:10:00";"2010-07-31 23:10:00";310.0000;40.0000;1.0000;1.0000;5.82;PER;C;5
255438;199;23305;"2010-07-31 23:10:00";"2010-08-01 00:10:00";340.0000;30.0000;1.0000;1.0000;5.89;PER;C;9
255444;199;23305;"2010-08-01 00:10:00";"2010-08-01 01:10:00";340.0000;30.0000;1.0000;1.0000;5.76;PER;C;11
718678;467;64169;"2010-08-01 00:10:00";"2010-08-01 01:13:00";0.0000;30.0000;1.0500;1.0000;4.45;PER;C;2
255450;199;23305;"2010-08-01 01:10:00";"2010-08-01 01:40:00";340.0000;30.0000;0.5000;1.0000;5.72;PER;C;4
719634;8022;64239;"2010-08-01 02:35:00";"2010-08-01 03:37:00";269.0000;11.0000;1.0000;1.0000;6.14;PER;C;1
323793;257;29409;"2010-08-01 02:45:00";"2010-08-01 03:45:00";999.0000;999.0000;1.0000;1.0000;5;PER;C;0
719639;8022;64239;"2010-08-01 03:37:00";"2010-08-01 05:05:00";281.0000;14.0000;1.1800;1.0000;6.02;PER;C;2
521279;4931;49651;"2010-08-01 19:45:00";"2010-08-01 20:45:00";320.0000;70.0000;0.8990;1.0000;4.05;PER;C;0
255456;199;23306;"2010-08-01 20:00:00";"2010-08-01 21:00:00";310.0000;40.0000;1.0000;1.0000;6.14;PER;C;2
291305;3177;26414;"2010-08-01 20:15:00";"2010-08-01 21:17:00";315.0000;50.0000;1.0000;1.0000;5.31;PER;P;5
423389;4235;39228;"2010-08-01 20:35:00";"2010-08-01 21:37:00";290.0000;75.0000;1.0000;1.0000;4.95;PER;C;1
521281;4931;49651;"2010-08-01 20:45:00";"2010-08-01 22:00:00";320.0000;70.0000;1.1650;1.0200;4.05;PER;C;2
258877;467;23479;"2010-08-01 20:47:00";"2010-08-01 21:47:00";271.0000;62.0000;1.0000;1.0000;4.7;PER;C;1
255461;199;23306;"2010-08-01 21:00:00";"2010-08-01 22:00:00";310.0000;40.0000;1.0000;1.0000;6.03;PER;C;5
291310;3177;26414;"2010-08-01 21:17:00";"2010-08-01 22:20:00";315.0000;50.0000;1.0000;1.0000;5;PER;P;3
258880;467;23479;"2010-08-01 21:57:00";"2010-08-01 22:57:00";337.0000;50.0000;1.0000;1.0000;4.7;PER;C;2
255466;199;23306;"2010-08-01 22:00:00";"2010-08-01 23:00:00";310.0000;40.0000;1.0000;1.0000;5.92;PER;C;4
255472;199;23306;"2010-08-01 23:00:00";"2010-08-02 00:00:00";340.0000;30.0000;1.0000;1.0000;5.84;PER;C;10
258883;467;23479;"2010-08-01 23:01:00";"2010-08-01 23:30:00";271.0000;62.0000;0.4800;1.0000;4.4;PER;C;0
255478;199;23306;"2010-08-02 00:00:00";"2010-08-02 01:00:00";340.0000;30.0000;1.0000;1.0000;5.87;PER;C;7
255484;199;23306;"2010-08-02 01:00:00";"2010-08-02 01:30:00";340.0000;30.0000;0.5000;1.0000;5.82;PER;C;6
719644;8022;64240;"2010-08-02 02:30:00";"2010-08-02 03:31:00";276.0000;12.0000;1.0100;1.0000;6.18;PER;C;0
719649;8022;64240;"2010-08-02 03:31:00";"2010-08-02 04:36:00";291.0000;11.0000;1.0000;1.0000;5.94;PER;C;3
719654;8022;64240;"2010-08-02 04:36:00";"2010-08-02 05:45:00";298.0000;14.0000;1.0800;1.0000;5.7;PER;C;1
718721;283;64175;"2010-08-02 09:08:00";"2010-08-02 11:21:00";350.0000;30.0000;2.2000;1.0000;5.3;PER;C;10
718746;4651;64179;"2010-08-02 20:11:00";"2010-08-02 21:00:00";330.0000;60.0000;0.8000;1.0000;5.4;PER;P;1
718727;4235;64176;"2010-08-02 20:19:00";"2010-08-02 21:48:00";290.0000;75.0000;1.3170;1.0000;4.95;PER;C;4
728807;3177;64636;"2010-08-02 20:25:00";"2010-08-02 21:28:00";315.0000;50.0000;1.0000;1.0000;5.82;PER;P;4
258886;467;23480;"2010-08-02 20:59:00";"2010-08-02 21:29:00";337.0000;50.0000;0.5000;1.0000;4.3;PER;C;0
728812;3177;64636;"2010-08-02 21:28:00";"2010-08-02 22:00:00";315.0000;50.0000;0.5000;1.0000;5.29;PER;P;3
740115;5454;65090;"2010-08-02 22:00:00";"2010-08-02 23:30:00";330.0000;35.0000;1.5000;1.0000;5.3;PER;C;7
740119;5454;65090;"2010-08-02 23:30:00";"2010-08-03 00:50:00";330.0000;35.0000;1.3300;1.9608;5.3;PER;C;3
718730;283;64177;"2010-08-03 09:40:00";"2010-08-03 11:13:00";350.0000;30.0000;1.5000;1.0000;5.3;PER;C;5
720963;1532;64310;"2010-08-03 18:54:00";"2010-08-03 20:54:00";275.0000;42.0000;1.6300;1.0000;5.32;PER;P;0
718736;350;64178;"2010-08-03 18:55:00";"2010-08-03 20:48:00";274.0000;42.0000;0.0400;1.0000;6.17;PER;P;0
718996;3708;64211;"2010-08-03 19:02:00";"2010-08-03 21:02:00";277.0000;42.0000;1.3800;1.0000;5.17;PER;P;1
423394;4235;39230;"2010-08-03 20:41:00";"2010-08-03 20:58:00";290.0000;75.0000;0.2670;1.1800;4.95;PER;C;1
718741;350;64178;"2010-08-03 20:48:00";"2010-08-03 22:43:00";303.0000;42.0000;0.7650;1.0000;5.87;PER;P;5
720969;1532;64310;"2010-08-03 20:54:00";"2010-08-03 22:35:00";303.0000;42.0000;1.4300;1.0000;5.47;PER;P;4
423396;4235;39230;"2010-08-03 20:58:00";"2010-08-03 21:15:00";290.0000;75.0000;0.2670;1.1400;4.95;PER;C;0
719001;3708;64211;"2010-08-03 21:02:00";"2010-08-03 22:56:00";306.0000;42.0000;1.7400;1.0000;4.84;PER;P;2
423398;4235;39230;"2010-08-03 21:15:00";"2010-08-03 21:17:00";290.0000;75.0000;0.0330;1.1200;4.95;PER;C;0
423400;4235;39230;"2010-08-03 21:17:00";"2010-08-03 21:19:00";290.0000;75.0000;0.0330;1.0500;5.2;PER;C;0
423402;4235;39230;"2010-08-03 21:19:00";"2010-08-03 21:30:00";290.0000;75.0000;0.1830;1.0000;5.2;PER;C;1
423404;4235;39230;"2010-08-03 21:30:00";"2010-08-03 21:37:00";290.0000;75.0000;0.1170;1.0500;5.2;PER;C;1
423406;4235;39230;"2010-08-03 21:37:00";"2010-08-03 21:44:00";290.0000;75.0000;0.1000;1.1100;5.2;PER;C;0
258888;467;23481;"2010-08-03 21:52:00";"2010-08-03 22:50:00";337.0000;50.0000;0.9500;1.2500;4.8;PER;C;2
258892;467;23481;"2010-08-03 23:01:00";"2010-08-03 23:35:00";337.0000;50.0000;0.5500;1.1700;4.8;PER;C;1
720975;1532;64311;"2010-08-04 20:17:00";"2010-08-04 21:03:00";288.0000;42.0000;0.5000;1.0000;5.58;PER;P;2
423408;4235;39231;"2010-08-04 20:34:00";"2010-08-04 21:46:00";290.0000;75.0000;1.0500;1.0000;5.2;PER;C;3
423413;4235;39231;"2010-08-04 21:46:00";"2010-08-04 21:58:00";290.0000;75.0000;0.1830;1.0000;5.44;PER;C;2
737690;211;64991;"2010-08-04 22:15:00";"2010-08-04 23:15:00";300.0000;25.0000;1.0000;1.0000;6.3;PER;C;6
737696;211;64991;"2010-08-04 23:15:00";"2010-08-05 00:00:00";330.0000;30.0000;0.7500;1.0000;6.2;PER;C;6
323797;257;29410;"2010-08-05 04:00:00";"2010-08-05 05:00:00";999.0000;999.0000;1.0000;1.0000;5.6;PER;C;1
718813;1226;64190;"2010-08-05 16:22:00";"2010-08-05 17:22:00";345.0000;55.0000;1.0000;1.3300;3.5;PER;C;0
720200;3368;64273;"2010-08-05 16:24:00";"2010-08-05 17:36:00";315.0000;55.0000;1.1200;1.0000;5.8;PER;P;5
718760;5648;64183;"2010-08-05 16:35:00";"2010-08-05 17:05:00";0.0000;20.0000;0.5000;1.0000;5.16;PER;C;3
718763;5648;64183;"2010-08-05 17:05:00";"2010-08-05 17:35:00";0.0000;20.0000;0.5000;1.0000;5.08;PER;C;1
718766;5648;64183;"2010-08-05 17:35:00";"2010-08-05 18:05:00";0.0000;20.0000;0.5000;1.0000;4.66;PER;C;3
718749;5760;64180;"2010-08-05 19:35:00";"2010-08-05 19:58:00";18.0000;36.0000;0.3750;1.2500;4.95;PER;C;1
719944;3708;64262;"2010-08-05 19:45:00";"2010-08-05 21:00:00";286.0000;42.0000;0.8300;1.1100;6.06;PER;P;3
718751;5760;64180;"2010-08-05 20:17:00";"2010-08-05 20:24:00";2.0000;59.0000;0.1170;1.1100;3.9;PER;C;0
573322;5374;54602;"2010-08-05 20:52:00";"2010-08-05 21:03:00";276.0000;70.0000;0.1830;1.0000;4.8;PER;C;5
721129;336;64324;"2010-08-05 21:00:00";"2010-08-05 21:15:00";188.0000;78.0000;0.2000;1.0000;6;PER;C;2
423418;4235;39232;"2010-08-05 21:07:00";"2010-08-05 21:39:00";340.0000;30.0000;0.5000;1.0000;5.44;PER;C;2
573324;5374;54602;"2010-08-05 21:10:00";"2010-08-05 21:36:00";276.0000;70.0000;0.4330;1.0000;4.8;PER;C;3
721132;336;64324;"2010-08-05 21:16:00";"2010-08-05 21:30:00";188.0000;78.0000;0.2400;1.0000;6;PER;C;4
726088;199;64541;"2010-08-05 21:16:00";"2010-08-05 22:16:00";310.0000;40.0000;1.0000;1.5700;6.53;PER;C;6
